Order_ID,Date,Store_ID,Region,City,Channel,Product_ID,Category,Sub_Category,Customer_ID,Gender,Age,Payment_Method,Quantity,Unit_Price,Discount,Total_Sales,Cost,Profit,Stock_Level,Payment_Mode
9999.0,2024-01-21 14:00:00,90.0,North,Jaipur,Store,74600.0,Household,Decor,201984,Female,62,Card,1,2814.65,0.05,2673.92,2101.4,572.52,141,Upi
18511.0,2025-02-10 06:00:00,97.0,West,Mumbai,Store,80767.0,Clothing,Kidswear,558724,Female,32,Upi,6,690.65,0.12,3646.63,2910.68,735.95,322,Net Banking
14102.0,2024-08-10 13:00:00,38.0,South,Chennai,Store,63199.0,Grocery,Dairy,524880,Female,27,Card,1,233.25,0.12,205.26,189.16,16.1,154,Credit Card
15852.0,2024-10-22 11:00:00,58.0,West,Ahmedabad,Online,73837.0,Electronics,Headphones,749794,Female,31,Cash,1,52118.18,0.43,29707.36,40741.58,-11034.22,53,Debit Card
4593.0,2023-07-11 08:00:00,51.0,South,Chennai,Online,83265.0,Household,Utensils,736882,Female,18,Wallet,1,3421.35,0.1,3079.22,2584.76,494.45,138,Cash
3229.0,2023-05-15 12:00:00,52.0,South,Hyderabad,Store,90998.0,Electronics,Laptops,321517,Female,39,Card,7,45657.07,0.16,268463.57,238026.0,30437.57,111,Wallet
17587.0,2025-01-02 18:00:00,20.0,South,Chennai,Store,91867.0,Electronics,Mobiles,248307,Male,23,Upi,5,41553.18,0.09,189066.97,162402.71,26664.26,148,Net Banking
19538.0,2025-03-25 01:00:00,72.0,North,Delhi,Online,10702.0,Grocery,Beverages,122138,Male,18,Card,3,298.68,0.14,770.59,760.22,10.38,280,Debit Card
12960.0,2024-06-23 23:00:00,27.0,South,Hyderabad,Store,32103.0,Household,Cleaning,158882,Male,42,Card,2,2259.24,0.08,4157.0,3440.69,716.31,214,Credit Card
16735.0,2024-11-28 06:00:00,95.0,North,Delhi,Online,35630.0,Household,Decor,375449,Female,57,Card,4,1537.9,0.25,4613.7,4107.3,506.4,190,Cash
1740.0,2023-03-14 11:00:00,94.0,South,Chennai,Store,79221.0,Clothing,Ethnic,527291,Female,61,Cash,2,1220.31,0.16,2050.12,1675.18,374.94,281,Net Banking
11579.0,2024-04-27 10:00:00,92.0,East,Bhubaneswar,Store,86633.0,Clothing,Jeans,990526,Female,51,Card,1,1373.45,0.06,1291.04,834.1,456.94,102,Cash
3196.0,2023-05-14 03:00:00,50.0,North,Delhi,Store,84703.0,Household,Utensils,688070,Male,20,Upi,1,1983.46,0.1,1785.11,1380.24,404.87,227,Net Banking
18412.0,2025-02-06 03:00:00,11.0,North,Chandigarh,Online,46482.0,Clothing,Jeans,175638,Female,23,Card,3,1183.99,0.13,3090.21,2343.74,746.47,200,Net Banking
19847.0,2025-04-06 22:00:00,95.0,South,Chennai,Store,43241.0,Household,Decor,565112,Male,18,Card,1,3285.55,0.09,2989.85,2368.76,621.09,208,Wallet
19903.0,2025-04-09 06:00:00,92.0,South,Hyderabad,Online,97811.0,Household,Decor,828370,Female,36,Cash,3,4368.78,0.07,12188.9,9969.11,2219.79,84,Credit Card
420.0,2023-01-18 11:00:00,34.0,West,Ahmedabad,Store,33355.0,Grocery,Dairy,796415,Female,32,Upi,1,187.77,0.03,182.14,149.03,33.11,194,Net Banking
738.0,2023-01-31 17:00:00,50.0,East,Kolkata,Online,68259.0,Grocery,Fruits,305548,Female,59,Card,2,177.04,0.16,297.43,278.91,18.52,289,Wallet
4828.0,2023-07-21 03:00:00,15.0,North,Delhi,Online,87523.0,Grocery,Beverages,374769,Male,61,Cash,1,313.18,0.1,281.86,264.34,17.53,304,Cash
14777.0,2024-09-07 16:00:00,85.0,East,Bhubaneswar,Store,92703.0,Grocery,Snacks,425425,Male,40,Card,4,234.59,0.09,853.91,784.3,69.6,133,Upi
14070.0,2024-08-09 05:00:00,20.0,North,Jaipur,Store,48595.0,Clothing,Shirts,883598,Female,35,Card,1,431.02,0.12,379.3,258.62,120.68,215,Cash
19070.0,2025-03-05 13:00:00,53.0,West,Pune,Store,33669.0,Electronics,Mobiles,802559,Male,22,Card,6,12528.69,0.21,59385.99,55707.14,3678.85,151,Credit Card
18175.0,2025-01-27 06:00:00,75.0,East,Bhubaneswar,Online,27171.0,Grocery,Snacks,744003,Male,27,Card,2,221.22,0.12,389.35,362.78,26.57,307,Upi
6700.0,2023-10-07 03:00:00,33.0,West,Pune,Store,49382.0,Grocery,Snacks,951954,Female,44,Cash,6,267.9,0.09,1462.73,1260.69,202.04,287,Credit Card
2611.0,2023-04-19 18:00:00,32.0,South,Hyderabad,Store,60863.0,Grocery,Dairy,355801,Male,35,Card,3,259.63,0.05,739.95,614.83,125.11,374,Debit Card
14819.0,2024-09-09 10:00:00,79.0,East,Kolkata,Store,97196.0,Grocery,Fruits,491168,Female,34,Upi,1,236.64,0.07,220.08,192.94,27.14,328,Upi
3598.0,2023-05-30 21:00:00,40.0,East,Bhubaneswar,Store,54731.0,Grocery,Beverages,343837,Female,49,Upi,3,147.05,0.03,427.92,351.06,76.85,174,Debit Card
11284.0,2024-04-15 03:00:00,32.0,North,Jaipur,Store,55649.0,Grocery,Dairy,153747,Male,63,Wallet,2,54.62,0.11,97.22,85.94,11.28,331,Cash
11543.0,2024-04-25 22:00:00,75.0,West,Mumbai,Store,59283.0,Household,Utensils,368170,Male,48,Card,2,1897.61,0.05,3605.46,2706.87,898.59,334,Cash
10860.0,2024-03-28 11:00:00,99.0,East,Patna,Store,58784.0,Electronics,Headphones,188825,Male,27,Card,3,34042.33,0.12,89871.75,76987.19,12884.56,107,Upi
18719.0,2025-02-18 22:00:00,58.0,South,Chennai,Store,21779.0,Electronics,Laptops,648517,Female,27,Card,4,43037.43,0.16,144605.76,129716.93,14888.83,128,Wallet
16617.0,2024-11-23 08:00:00,71.0,South,Chennai,Store,80707.0,Grocery,Beverages,634772,Male,34,Cash,6,276.42,0.21,1310.23,1400.48,-90.25,211,Upi
804.0,2023-02-03 11:00:00,49.0,North,Delhi,Online,58580.0,Grocery,Fruits,852875,Male,63,Cash,2,75.81,0.15,128.88,120.14,8.73,176,Wallet
9999.0,2024-05-02 11:00:00,92.0,North,Jaipur,Store,42129.0,Electronics,Appliances,897887,Male,34,Card,3,16006.75,0.17,39856.81,38120.8,1736.01,77,Upi
7324.0,2023-11-02 03:00:00,48.0,West,Ahmedabad,Store,97104.0,Grocery,Snacks,225265,Female,56,Card,4,233.02,0.14,801.59,797.61,3.98,180,Upi
12756.0,2024-06-15 11:00:00,40.0,West,Mumbai,Store,92152.0,Clothing,Shirts,238214,Female,29,Card,2,1182.91,0.19,1916.31,1538.55,377.76,165,Net Banking
7169.0,2023-10-26 16:00:00,47.0,East,Patna,Store,72615.0,Clothing,Kidswear,405097,Female,30,Upi,1,1763.81,0.2,1411.05,1214.78,196.27,231,Wallet
6356.0,2023-09-22 19:00:00,70.0,South,Chennai,Online,43885.0,Grocery,Snacks,818973,Male,57,Card,1,229.8,0.03,222.91,195.87,27.04,180,Cash
8778.0,2024-01-01 17:00:00,14.0,East,Patna,Store,55649.0,Clothing,Shirts,630761,Male,64,Card,1,1997.23,0.15,1697.65,1424.93,272.72,227,Wallet
4138.0,2023-06-22 09:00:00,11.0,East,Patna,Store,43143.0,Grocery,Snacks,248450,Female,57,Cash,2,45.77,0.05,86.96,76.3,10.66,200,Wallet
13933.0,2024-08-03 12:00:00,4.0,North,Jaipur,Online,42911.0,Clothing,Kidswear,293170,Female,23,Cash,1,1841.66,0.21,1454.91,1179.8,275.11,185,Wallet
3510.0,2023-05-27 05:00:00,42.0,East,Patna,Store,42330.0,Grocery,Fruits,421501,Male,26,Upi,4,168.47,0.04,646.92,529.59,117.34,400,Cash
6423.0,2023-09-25 14:00:00,65.0,East,Kolkata,Online,29761.0,Grocery,Fruits,480505,Female,62,Wallet,3,151.28,0.07,422.07,381.01,41.06,164,Wallet
9309.0,2024-01-23 20:00:00,85.0,East,Kolkata,Online,44952.0,Electronics,Mobiles,563089,Male,31,Card,4,24717.44,0.17,82061.9,78416.54,3645.36,138,Cash
4550.0,2023-07-09 13:00:00,99.0,West,Pune,Store,17517.0,Grocery,Snacks,545999,Male,56,Card,7,251.57,0.08,1620.11,1468.61,151.5,391,Credit Card
3288.0,2023-05-17 23:00:00,74.0,South,Bengaluru,Online,11415.0,Electronics,Headphones,654868,Female,52,Card,3,13201.54,0.13,34456.02,30370.16,4085.86,101,Cash
15224.0,2024-09-26 07:00:00,36.0,North,Chandigarh,Store,35343.0,Electronics,Mobiles,174854,Female,38,Card,2,26652.16,0.15,45308.67,41170.27,4138.4,201,Cash
19687.0,2025-03-31 06:00:00,53.0,North,Chandigarh,Online,92384.0,Clothing,Kidswear,741844,Male,65,Card,1,1390.19,0.07,1292.88,891.02,401.85,284,Cash
8130.0,2023-12-05 17:00:00,3.0,North,Jaipur,Store,56931.0,Electronics,Mobiles,560244,Male,25,Card,3,38765.19,0.16,97688.28,93742.7,3945.58,130,Upi
6276.0,2023-09-19 11:00:00,18.0,East,Bhubaneswar,Online,15580.0,Household,Decor,158857,Female,35,Upi,3,305.44,0.17,760.55,615.77,144.77,216,Upi
16834.0,2024-12-02 09:00:00,37.0,West,Pune,Store,96239.0,Grocery,Fruits,231818,Male,30,Card,3,246.08,0.12,649.65,625.46,24.19,301,Wallet
19458.0,2025-03-21 17:00:00,76.0,North,Chandigarh,Store,34056.0,Grocery,Dairy,237813,Male,40,Upi,1,144.84,0.06,136.15,121.2,14.95,200,Net Banking
14740.0,2024-09-06 03:00:00,77.0,East,Patna,Store,65206.0,Household,Decor,500568,Female,48,Upi,1,3688.22,0.01,3651.34,2490.84,1160.5,199,Cash
12011.0,2024-05-15 10:00:00,94.0,North,Jaipur,Online,99338.0,Grocery,Fruits,330120,Female,54,Upi,3,205.48,0.09,560.96,508.22,52.74,204,Upi
5072.0,2023-07-31 07:00:00,47.0,South,Bengaluru,Store,55649.0,Grocery,Fruits,696516,Female,62,Upi,2,61.49,0.0,122.98,102.67,20.31,79,Debit Card
11683.0,2024-05-01 18:00:00,3.0,East,Patna,Store,64084.0,Electronics,Mobiles,875530,Male,31,Cash,1,14907.81,0.12,13118.87,12246.72,872.15,65,Cash
5662.0,2023-08-24 21:00:00,19.0,South,Bengaluru,Store,26801.0,Grocery,Fruits,636985,Female,41,Cash,2,214.72,0.09,390.79,354.7,36.09,295,Debit Card
15985.0,2024-10-28 00:00:00,56.0,West,Mumbai,Online,35855.0,Electronics,Laptops,220234,Female,54,Cash,2,43787.04,0.29,62177.6,69254.09,-7076.49,165,Upi
12673.0,2024-06-12 00:00:00,86.0,South,Hyderabad,Store,41200.0,Grocery,Snacks,981982,Female,46,Upi,2,274.07,0.07,509.77,462.05,47.72,178,Upi
12150.0,2024-05-21 05:00:00,12.0,South,Bengaluru,Online,41599.0,Household,Utensils,750916,Male,29,Card,1,3195.71,0.18,2620.48,2376.07,244.41,148,Net Banking
19804.0,2025-04-05 03:00:00,64.0,South,Chennai,Store,20544.0,Grocery,Fruits,862177,Female,20,Card,3,160.84,0.04,463.22,412.26,50.96,312,Net Banking
18086.0,2023-05-24 07:00:00,17.0,North,Delhi,Store,25401.0,Clothing,Jeans,795778,Female,62,Upi,1,2141.11,0.12,1884.18,1434.96,449.21,200,Debit Card
939.0,2023-02-09 02:00:00,40.0,South,Hyderabad,Store,81795.0,Grocery,Beverages,841776,Male,53,Upi,2,205.34,0.05,390.15,343.64,46.51,259,Wallet
11581.0,2024-04-27 12:00:00,25.0,West,Pune,Store,56364.0,Household,Decor,847344,Male,45,Card,4,3631.77,0.1,13074.37,9957.28,3117.09,195,Cash
11713.0,2024-05-03 00:00:00,50.0,North,Delhi,Store,34575.0,Grocery,Beverages,956929,Female,60,Cash,3,277.23,0.1,748.52,693.58,54.94,183,Credit Card
12051.0,2024-05-17 02:00:00,6.0,West,Ahmedabad,Online,89168.0,Grocery,Dairy,270466,Female,43,Upi,2,270.29,0.1,486.52,433.74,52.78,310,Upi
17433.0,2024-12-27 08:00:00,35.0,North,Delhi,Online,86150.0,Electronics,Laptops,635867,Male,53,Card,1,31048.91,0.32,21113.26,24709.08,-3595.82,128,Credit Card
16120.0,2024-11-02 15:00:00,89.0,East,Kolkata,Online,72661.0,Household,Bedding,168668,Female,47,Card,3,2918.63,0.2,7004.71,6103.75,900.96,189,Wallet
11557.0,2024-04-26 12:00:00,78.0,South,Chennai,Online,94077.0,Grocery,Fruits,458247,Male,21,Card,1,122.05,0.19,98.86,103.66,-4.8,381,Cash
11722.0,2024-05-03 09:00:00,77.0,South,Bengaluru,Store,43952.0,Grocery,Fruits,104602,Male,58,Wallet,3,276.03,0.06,778.4,691.63,86.78,308,Debit Card
17257.0,2024-12-20 00:00:00,56.0,South,Bengaluru,Store,67541.0,Grocery,Beverages,879146,Male,64,Cash,1,194.09,0.14,166.92,160.94,5.98,160,Upi
5540.0,2023-08-19 19:00:00,6.0,West,Ahmedabad,Store,90469.0,Clothing,Jeans,976940,Male,55,Card,3,1424.97,0.14,3676.42,3038.72,637.7,259,Wallet
5431.0,2023-08-15 06:00:00,54.0,East,Patna,Store,75420.0,Grocery,Dairy,593087,Female,31,Cash,1,146.45,0.04,140.59,122.76,17.84,276,Credit Card
4356.0,2023-07-01 11:00:00,33.0,South,Chennai,Store,20261.0,Grocery,Snacks,854017,Female,50,Card,4,207.8,0.05,789.64,668.62,121.02,325,Upi
16342.0,2024-11-11 21:00:00,97.0,East,Kolkata,Store,58569.0,Grocery,Snacks,138278,Male,18,Cash,2,47.22,0.25,70.83,76.63,-5.8,237,Upi
12443.0,2024-06-02 10:00:00,65.0,North,Chandigarh,Online,57038.0,Grocery,Fruits,631122,Female,45,Cash,4,85.53,0.1,307.91,271.77,36.14,218,Wallet
16758.0,2023-05-24 07:00:00,50.0,West,Mumbai,Online,38461.0,Electronics,Mobiles,666982,Male,60,Upi,1,45467.4,0.16,38192.62,35708.75,2483.87,170,Net Banking
11893.0,2024-05-10 12:00:00,27.0,West,Pune,Online,93104.0,Household,Decor,967185,Female,48,Card,1,4394.62,0.03,4262.78,2954.0,1308.78,220,Wallet
13497.0,2024-07-16 08:00:00,49.0,West,Pune,Online,97798.0,Clothing,Ethnic,969063,Male,21,Card,1,2573.22,0.22,2007.11,1567.79,439.32,188,Net Banking
18654.0,2025-02-16 05:00:00,18.0,North,Chandigarh,Store,49957.0,Grocery,Dairy,520866,Male,26,Card,2,134.11,0.07,249.44,223.0,26.44,308,Upi
2272.0,2023-04-05 15:00:00,21.0,East,Patna,Store,29880.0,Electronics,Laptops,351427,Female,25,Card,1,8949.41,0.16,7517.5,6750.73,766.78,105,Upi
1579.0,2023-03-07 18:00:00,14.0,East,Kolkata,Store,39341.0,Grocery,Beverages,343378,Female,25,Card,2,228.86,0.03,443.99,381.01,62.98,305,Debit Card
13207.0,2024-07-04 06:00:00,38.0,North,Jaipur,Store,81563.0,Electronics,Appliances,269370,Female,32,Card,2,56609.78,0.2,90575.65,84474.34,6101.31,79,Wallet
17909.0,2025-01-16 04:00:00,19.0,East,Bhubaneswar,Store,60407.0,Grocery,Fruits,395861,Female,50,Upi,1,247.51,0.07,230.18,200.08,30.11,186,Upi
2938.0,2023-05-03 09:00:00,54.0,South,Hyderabad,Store,88186.0,Grocery,Dairy,714253,Male,26,Cash,1,84.73,0.04,81.34,69.35,11.99,253,Upi
10010.0,2024-02-22 01:00:00,60.0,South,Hyderabad,Store,71090.0,Clothing,Shirts,816759,Female,20,Card,1,463.14,0.14,398.3,284.08,114.22,210,Credit Card
2464.0,2023-04-13 15:00:00,4.0,West,Mumbai,Store,55649.0,Electronics,Appliances,615124,Male,32,Card,2,58990.67,0.21,93205.26,91280.98,1924.28,107,Net Banking
5520.0,2023-08-18 23:00:00,39.0,North,Chandigarh,Store,61468.0,Electronics,Mobiles,260763,Male,54,Upi,3,17964.01,0.11,47963.91,40105.0,7858.91,159,Debit Card
13748.0,2024-07-26 19:00:00,69.0,West,Pune,Store,23020.0,Clothing,Shirts,514722,Female,45,Card,1,2392.98,0.11,2129.75,1415.56,714.2,153,Debit Card
8714.0,2023-12-30 01:00:00,93.0,South,Bengaluru,Store,23771.0,Grocery,Dairy,120080,Male,28,Card,3,116.9,0.22,273.55,278.56,-5.02,344,Wallet
16104.0,2024-11-01 23:00:00,18.0,East,Bhubaneswar,Store,94588.0,Grocery,Fruits,942010,Male,43,Card,1,240.75,0.27,175.75,196.02,-20.27,327,Upi
716.0,2023-01-30 19:00:00,11.0,West,Ahmedabad,Store,74041.0,Household,Decor,228826,Female,28,Card,5,3931.58,0.08,18085.27,14902.87,3182.4,154,Debit Card
2702.0,2023-04-23 13:00:00,11.0,South,Chennai,Store,42240.0,Electronics,Laptops,245350,Male,58,Upi,2,36076.02,0.11,64215.32,58274.51,5940.81,146,Debit Card
5686.0,2023-08-25 21:00:00,6.0,East,Bhubaneswar,Store,46848.0,Household,Decor,365658,Male,23,Card,1,2593.61,0.12,2282.38,1872.69,409.69,144,Net Banking
18100.0,2025-01-24 03:00:00,33.0,West,Pune,Online,13580.0,Electronics,Appliances,772152,Female,50,Cash,2,6482.37,0.15,11020.03,9821.8,1198.23,174,Upi
16329.0,2024-11-11 08:00:00,9.0,North,Jaipur,Store,41217.0,Grocery,Snacks,499142,Male,30,Upi,2,238.72,0.24,362.85,399.56,-36.7,323,Cash
15917.0,2024-10-25 04:00:00,92.0,South,Bengaluru,Online,68427.0,Grocery,Dairy,447144,Female,42,Upi,2,174.67,0.24,265.5,294.47,-28.97,230,Upi
12399.0,2024-05-31 14:00:00,15.0,South,Chennai,Store,38776.0,Grocery,Fruits,840337,Male,25,Wallet,5,117.24,0.05,556.89,488.92,67.97,232,Cash
8939.0,2024-01-08 10:00:00,87.0,West,Mumbai,Store,19533.0,Grocery,Dairy,990473,Male,33,Upi,1,225.44,0.08,207.4,192.11,15.3,192,Upi
1445.0,2023-03-02 04:00:00,26.0,North,Delhi,Store,63155.0,Grocery,Dairy,900097,Female,21,Upi,3,143.15,0.0,429.45,348.33,81.12,294,Upi
1473.0,2023-03-03 08:00:00,77.0,South,Bengaluru,Store,59143.0,Grocery,Fruits,705757,Male,61,Card,1,117.37,0.08,107.98,95.65,12.33,302,Net Banking
1032.0,2023-02-12 23:00:00,67.0,North,Jaipur,Store,94523.0,Grocery,Snacks,228491,Female,20,Card,2,110.53,0.07,205.59,173.9,31.69,206,Credit Card
13768.0,2024-07-27 15:00:00,62.0,North,Delhi,Store,53271.0,Grocery,Beverages,370336,Male,29,Cash,3,160.95,0.11,429.74,398.88,30.85,244,Credit Card
1832.0,2023-03-18 07:00:00,77.0,East,Patna,Online,59533.0,Household,Bedding,527476,Female,55,Card,1,1593.01,0.13,1385.92,1205.95,179.97,235,Cash
9999.0,2023-06-03 03:00:00,35.0,East,Patna,Store,70700.0,Grocery,Snacks,834894,Female,30,Card,4,127.15,0.01,503.51,417.99,85.52,343,Wallet
17922.0,2025-01-16 17:00:00,44.0,South,Hyderabad,Store,65265.0,Household,Bedding,635525,Female,51,Card,2,3810.86,0.11,6783.33,5177.58,1605.75,231,Wallet
15696.0,2024-10-15 23:00:00,70.0,South,Chennai,Store,51789.0,Grocery,Dairy,976017,Female,19,Upi,5,176.71,0.23,680.33,722.12,-41.79,252,Upi
17347.0,2024-12-23 18:00:00,79.0,East,Patna,Online,70582.0,Household,Utensils,659649,Female,41,Cash,5,366.7,0.31,1265.12,1282.17,-17.06,228,Upi
10011.0,2024-02-22 02:00:00,89.0,West,Ahmedabad,Store,56346.0,Electronics,Laptops,174071,Male,32,Upi,6,8132.82,0.18,40013.47,36328.07,3685.4,177,Net Banking
14439.0,2024-08-24 14:00:00,83.0,South,Hyderabad,Store,49617.0,Grocery,Beverages,699269,Female,59,Upi,6,47.31,0.01,281.02,240.39,40.63,210,Wallet
12640.0,2024-06-10 15:00:00,94.0,East,Patna,Online,63577.0,Household,Utensils,416285,Female,37,Cash,2,2354.41,0.08,4332.11,3428.23,903.88,256,Credit Card
13818.0,2024-07-29 17:00:00,98.0,North,Chandigarh,Online,45888.0,Household,Cleaning,735247,Male,49,Upi,1,4134.58,0.04,3969.2,3104.5,864.7,283,Net Banking
15533.0,2024-10-09 04:00:00,14.0,West,Ahmedabad,Online,28914.0,Grocery,Snacks,865398,Female,25,Card,2,63.0,0.23,97.02,104.84,-7.82,388,Net Banking
19029.0,2025-03-03 20:00:00,71.0,West,Pune,Store,44975.0,Clothing,Shirts,732410,Male,52,Cash,2,1974.73,0.12,3475.52,2503.82,971.7,238,Upi
12542.0,2024-06-06 13:00:00,48.0,East,Patna,Store,93516.0,Electronics,Mobiles,437907,Female,26,Upi,2,52352.41,0.15,88999.1,78185.27,10813.83,99,Upi
19305.0,2025-03-15 08:00:00,28.0,North,Chandigarh,Store,67828.0,Household,Cleaning,314704,Male,32,Cash,2,3455.96,0.07,6428.09,4887.85,1540.24,216,Upi
1405.0,2023-02-28 12:00:00,48.0,North,Chandigarh,Store,40566.0,Clothing,Kidswear,623166,Male,45,Upi,3,1220.94,0.18,3003.51,2632.42,371.09,194,Wallet
12325.0,2024-05-28 12:00:00,2.0,East,Patna,Store,50503.0,Household,Bedding,117062,Male,61,Card,4,3191.12,0.11,11360.39,8806.09,2554.3,230,Debit Card
1873.0,2023-03-20 00:00:00,49.0,South,Chennai,Store,77274.0,Grocery,Snacks,420947,Male,22,Wallet,6,120.13,0.1,648.7,606.86,41.84,227,Credit Card
10918.0,2024-03-30 21:00:00,39.0,South,Bengaluru,Store,58177.0,Grocery,Dairy,284362,Male,46,Card,2,256.23,0.03,497.09,425.73,71.36,323,Net Banking
15199.0,2024-09-25 06:00:00,30.0,North,Chandigarh,Store,42607.0,Clothing,Jeans,578016,Female,48,Card,2,500.8,0.14,861.38,648.28,213.1,238,Upi
19654.0,2025-03-29 21:00:00,46.0,West,Ahmedabad,Online,79689.0,Grocery,Fruits,618388,Female,57,Card,2,320.95,0.07,596.97,508.82,88.15,260,Debit Card
15236.0,2024-09-26 19:00:00,57.0,North,Jaipur,Store,43007.0,Grocery,Beverages,653061,Male,40,Cash,4,200.46,0.05,761.75,656.84,104.91,265,Cash
6761.0,2023-10-09 16:00:00,91.0,West,Mumbai,Online,44243.0,Electronics,Mobiles,117739,Male,20,Card,1,63457.69,0.25,47593.27,47617.84,-24.57,185,Net Banking
4119.0,2023-06-21 14:00:00,33.0,West,Ahmedabad,Online,58296.0,Grocery,Fruits,533258,Male,58,Card,1,228.63,0.13,198.91,192.24,6.67,251,Credit Card
3116.0,2023-05-10 19:00:00,61.0,North,Delhi,Store,58151.0,Grocery,Snacks,191008,Male,21,Upi,5,225.27,0.08,1036.24,900.22,136.03,238,Debit Card
4424.0,2023-07-04 07:00:00,94.0,North,Jaipur,Store,26996.0,Electronics,Appliances,337591,Female,18,Card,4,30668.09,0.15,104271.51,98707.55,5563.95,107,Debit Card
5724.0,2023-08-27 11:00:00,52.0,North,Delhi,Online,58478.0,Grocery,Snacks,553568,Female,36,Upi,3,74.98,0.07,209.19,185.64,23.56,242,Wallet
14354.0,2024-08-21 01:00:00,7.0,North,Pune,Store,65244.0,Clothing,Jeans,196251,Female,22,Upi,1,2246.28,0.12,1976.73,1469.71,507.02,127,Upi
3751.0,2023-06-06 06:00:00,11.0,East,Patna,Online,17003.0,Grocery,Dairy,566975,Male,44,Upi,1,118.69,0.08,109.19,99.35,9.85,127,Wallet
15163.0,2024-09-23 18:00:00,46.0,East,Kolkata,Online,41452.0,Grocery,Fruits,788906,Male,36,Card,1,105.22,0.04,101.01,88.87,12.14,291,Upi
12947.0,2024-06-23 10:00:00,35.0,West,Pune,Store,50112.0,Household,Cleaning,382723,Female,44,Upi,2,559.87,0.01,1108.54,855.39,253.15,206,Cash
8717.0,2023-12-30 04:00:00,24.0,West,Mumbai,Store,17310.0,Household,Cleaning,300832,Male,30,Upi,6,1571.35,0.18,7731.04,6971.85,759.2,125,Credit Card
10144.0,2024-02-27 15:00:00,42.0,North,Jaipur,Store,65324.0,Grocery,Beverages,451992,Female,39,Card,2,154.69,0.05,293.91,262.77,31.14,309,Upi
13979.0,2024-08-05 10:00:00,71.0,North,Jaipur,Store,10642.0,Grocery,Fruits,857190,Female,23,Card,2,58.01,0.06,109.06,98.86,10.2,281,Net Banking
18094.0,2025-01-23 21:00:00,71.0,West,Mumbai,Store,83284.0,Grocery,Fruits,697831,Female,41,Card,1,183.04,0.03,177.55,150.97,26.58,312,Debit Card
12507.0,2024-06-05 02:00:00,32.0,East,Patna,Store,93631.0,Grocery,Dairy,281882,Female,44,Upi,1,99.26,0.06,93.3,83.35,9.95,158,Debit Card
8507.0,2023-12-21 10:00:00,56.0,West,Ahmedabad,Store,41337.0,Electronics,Headphones,443862,Male,60,Cash,3,45539.95,0.23,105197.28,104123.14,1074.14,29,Debit Card
1451.0,2023-03-02 10:00:00,36.0,West,Mumbai,Online,71836.0,Household,Decor,365021,Male,19,Card,1,578.66,0.08,532.37,445.81,86.56,234,Wallet
11467.0,2024-04-22 18:00:00,38.0,West,Pune,Store,97189.0,Clothing,Shirts,956768,Female,46,Cash,4,1717.72,0.13,5977.67,4923.69,1053.97,162,Debit Card
16777.0,2024-11-30 00:00:00,28.0,East,Patna,Online,22872.0,Electronics,Appliances,795070,Female,61,Upi,3,46112.88,0.38,85769.96,103871.55,-18101.59,165,Debit Card
3978.0,2023-06-15 17:00:00,12.0,South,Chennai,Store,95158.0,Grocery,Dairy,621955,Male,29,Card,5,221.69,0.01,1097.37,877.35,220.02,172,Credit Card
17750.0,2025-01-09 13:00:00,19.0,South,Chennai,Online,44538.0,Electronics,Mobiles,212783,Female,38,Upi,1,34535.44,0.23,26592.29,27843.22,-1250.93,93,Credit Card
14390.0,2024-08-22 13:00:00,54.0,South,Hyderabad,Store,81247.0,Grocery,Beverages,875570,Male,47,Upi,4,186.25,0.12,655.6,602.68,52.92,410,Wallet
8974.0,2024-01-09 21:00:00,39.0,West,Mumbai,Store,93442.0,Clothing,Jeans,823968,Female,29,Card,4,501.07,0.16,1683.6,1442.03,241.56,149,Credit Card
5136.0,2023-08-02 23:00:00,3.0,North,Chandigarh,Store,27138.0,Clothing,Ethnic,292400,Female,48,Cash,1,1734.58,0.15,1474.39,1077.92,396.47,185,Upi
4075.0,2023-06-19 18:00:00,65.0,South,Chennai,Store,94705.0,Household,Bedding,222355,Male,18,Upi,4,2519.68,0.08,9272.42,7484.46,1787.96,66,Credit Card
15501.0,2024-10-07 20:00:00,19.0,North,Delhi,Store,82894.0,Grocery,Dairy,927065,Male,47,Card,1,170.98,0.23,131.65,139.26,-7.61,201,Debit Card
11604.0,2024-04-28 11:00:00,100.0,West,Mumbai,Store,63857.0,Grocery,Snacks,125554,Female,40,Card,7,219.81,0.11,1369.42,1283.47,85.94,286,Cash
13629.0,2024-07-21 20:00:00,41.0,South,Hyderabad,Store,81795.0,Clothing,Shirts,933731,Female,46,Card,1,1555.28,0.08,1430.86,1093.44,337.42,220,Upi
15596.0,2024-10-11 19:00:00,28.0,West,Pune,Store,84202.0,Grocery,Beverages,531000,Female,64,Cash,4,115.88,0.17,384.72,364.58,20.14,306,Wallet
18603.0,2025-02-14 02:00:00,47.0,West,Ahmedabad,Store,92974.0,Electronics,Laptops,351477,Male,31,Card,1,37547.7,0.06,35294.84,29334.9,5959.94,201,Credit Card
11765.0,2024-05-05 04:00:00,88.0,South,Hyderabad,Store,40841.0,Household,Decor,656883,Female,49,Card,1,1351.2,0.05,1283.64,927.19,356.45,200,Credit Card
17850.0,2025-01-13 17:00:00,2.0,North,Delhi,Online,14111.0,Grocery,Beverages,526683,Male,57,Cash,3,86.58,0.14,223.38,211.77,11.61,348,Net Banking
